"","genes","A","phase","offset","peak","R2","pvalue","qvalue"
"ENSG00000000003","ENSG00000000003",0.240248250252219,11.9500518709385,3.4507956168318,-5.95005187093854,0.103028759100481,0.0475663223818267,0.224991517916046
"ENSG00000000419","ENSG00000000419",0.0954354380482083,11.6444903228113,4.56614192981808,-5.64449032281126,0.0482520019009237,0.254575987140311,0.453789692175565
"ENSG00000000457","ENSG00000000457",0.0182044220260034,10.7567286344718,4.09299752809382,-4.75672863447178,0.0089779131652421,0.780818177899489,0.856621897431525
"ENSG00000000460","ENSG00000000460",0.0125868815397483,7.56617920947341,3.34319076802439,-1.56617920947341,0.00183080593772611,0.950940190718131,0.967895110708753
"ENSG00000000938","ENSG00000000938",0.0492314539415697,3.50484221035328,1.26646360533854,2.49515778964672,0.00457378828430055,0.88190936116606,0.923064099332102
"ENSG00000000971","ENSG00000000971",0.0872835732857132,1.08044990368262,4.70268050081784,4.91955009631738,0.0138560239243939,0.681690060488013,0.788776075067328
"ENSG00000001036","ENSG00000001036",0.0828763357641406,12.7137487823069,3.94957404268292,17.2862512176931,0.0456635281523541,0.2746468676593,0.472265446030878
"ENSG00000001084","ENSG00000001084",0.0220929875440263,18.17228711755,6.70565814647219,11.82771288245,0.00932024950233545,0.773470628832639,0.851634384208866
"ENSG00000001167","ENSG00000001167",0.0489005582216591,2.51748129777505,5.50133025298728,3.48251870222495,0.0730032764044658,0.121192981607848,0.326314676556222
"ENSG00000001460","ENSG00000001460",0.102383140925996,12.8930331385794,3.79043266488012,17.1069668614206,0.0838815984678603,0.0868088430418062,0.284340550564418
"ENSG00000001461","ENSG00000001461",0.0516982318366832,16.0243510309961,7.55024707780827,13.9756489690039,0.0545890707675326,0.211078496664561,0.414739603962334
"ENSG00000001497","ENSG00000001497",0.175738054968388,22.1593220569123,4.88103422138488,7.84067794308767,0.189992063196295,0.00254313202255496,0.104681422120113
"ENSG00000001561","ENSG00000001561",0.0927545204140287,11.7862595652107,6.86438937577739,-5.78625956521068,0.0585322601036284,0.187638403747705,0.39381248025032
"ENSG00000001617","ENSG00000001617",0.0327941961802731,21.0226746186936,2.15408436873154,8.97732538130641,0.00330747945617005,0.913133572099066,0.943846663232315
"ENSG00000001626","ENSG00000001626",0.0950816779889503,17.0827189518108,4.04388433682383,12.9172810481892,0.0864616829056154,0.0800920706844515,0.275781528012139
"ENSG00000001629","ENSG00000001629",0.0160301894445369,23.2396474871926,7.79781481509112,6.76035251280739,0.0189720315032997,0.590668589438618,0.724180490197771
"ENSG00000001630","ENSG00000001630",0.275663823338193,13.9951385040552,1.34742027474237,16.0048614959448,0.14654127041461,0.011506776582237,0.146662531935112
"ENSG00000001631","ENSG00000001631",0.0796891652252399,7.6484957263084,3.91815385764597,-1.6484957263084,0.142430403731928,0.0132220349293682,0.152296784379479
"ENSG00000002016","ENSG00000002016",0.156287458749637,19.2417604449165,4.12682626976029,10.7582395550835,0.122643847332706,0.0253139254867863,0.180317318615191
"ENSG00000002330","ENSG00000002330",0.146234220891036,14.5804348501739,4.05447694117407,15.4195651498261,0.0746340670816417,0.115309628872557,0.320078979887062
"ENSG00000002549","ENSG00000002549",0.0858463736771251,13.7662613269607,5.64179102059848,16.2337386730393,0.0840544864889846,0.0863570642508213,0.283725776189734
"ENSG00000002586","ENSG00000002586",0.134099917986811,15.1723951263734,4.24911302424442,14.8276048736266,0.0314394929144897,0.414513317279091,0.588012336621221
"ENSG00000002587","ENSG00000002587",0.0708027419393489,18.0752822552291,1.37978519357222,11.9247177447709,0.0181706827813136,0.604130229188404,0.733924786141893
"ENSG00000002745","ENSG00000002745",0.491756560965861,15.7205127606748,1.6556778621462,14.2794872393252,0.128594447438771,0.0208438924947136,0.17103818167648
